time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,carts_mem,carts-db_mem,cartservice_mem,catalogue_mem,catalogue-db_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,front-end_mem,frontend_mem,frontend-check_mem,orders_mem,orders-db_mem,payment_mem,paymentservice_mem,productcatalogservice_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,recommendationservice_mem,redis_mem,session-db_mem,shipping_mem,shippingservice_mem,user_mem,user-db_mem,adservice_diskio,redis_diskio,adservice_socket,carts_socket,carts-db_socket,cartservice_socket,catalogue_socket,catalogue-db_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,front-end_socket,frontend_socket,frontend-check_socket,orders_socket,orders-db_socket,payment_socket,paymentservice_socket,productcatalogservice_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,recommendationservice_socket,redis_socket,session-db_socket,shipping_socket,shippingservice_socket,user_socket,user-db_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732364621,0.4997285980237711,0.9667836269666777,0.16661481650399815,2.519754878998531,0.14709081634796303,3.9933604763491073,0.04966303273045951,1.8894145072306276,1.20825676751428,0.5077747735433338,0.10087952536308115,77553664,,,50348032,,,9920512,39694336,43941888,,15183872,,,,,25837568,9842688,,,,43106304,4546560,,,7045120,,,0,0,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.267,10.133,0.333,37.067,0.333,5.067,5.467,0.4,58.067,7.667,2.733,0,0,0,0.002263736263736264,0.0034651162790697676,0.04125,0.002926436781609195,0.003,0.03554913294797689,0.0053125,0.00038278388278388276,0.007334437086092715,0.0012,0.004452747252747253,0.007410256410256409,0.15250000000000014,0.00460735632183908,0.004600000000000001,0.048208092485549144,0.0090625,0.003853456221198158,0.009506622516556292,0.00424
1732364622,0.4997285980237711,0.9667836269666777,0.16661481650399815,2.519754878998531,0.15041796657892065,3.9933604763491073,0.04966303273045951,1.8894145072306276,1.20825676751428,0.5077747735433338,0.10087952536308115,77553664,,,50348032,,,9920512,39694336,43941888,,15183872,,,,,25837568,9842688,,,,43106304,4546560,,,7045120,,,0,0,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.267,10.133,0.333,37.067,0.333,5.067,5.467,0.4,58.067,7.667,2.733,0,0,0,0.002263736263736264,0.0034651162790697676,0.04125,0.002926436781609195,0.003,0.03554913294797689,0.0053125,0.00038278388278388276,0.007334437086092715,0.0012,0.004452747252747253,0.007410256410256409,0.15250000000000014,0.00460735632183908,0.004600000000000001,0.048208092485549144,0.0090625,0.003853456221198158,0.009506622516556292,0.00424
1732364623,0.4997285980237711,0.9667836269666777,0.16661481650399815,2.519754878998531,0.15374511680987826,3.9933604763491073,0.04966303273045951,1.921265735177233,1.20825676751428,0.5077747735433338,0.10087952536308115,77553664,,,50348032,,,9920512,39694336,43941888,,15183872,,,,,25837568,9842688,,,,43106304,4546560,,,7045120,,,0,0,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.267,10.533,0.333,37.067,0.333,5.067,5.467,0.4,58.067,7.667,2.733,0,0,0,0.002263736263736264,0.0034589235127478754,0.04125,0.002926436781609195,0.003,0.03554913294797689,0.0053125,0.00038278388278388276,0.007334437086092715,0.0012,0.004452747252747253,0.007379746835443036,0.15250000000000014,0.00460735632183908,0.004600000000000001,0.048208092485549144,0.0090625,0.003853456221198158,0.009506622516556292,0.00424
1732364624,0.4997285980237711,0.9595152904552395,0.13763286340152978,2.658894637456534,0.15707226704083588,3.9933604763491073,0.04966303273045951,1.921265735177233,1.0671318910548762,0.5077747735433339,0.10087952536308115,77553664,,,50319360,,,9920512,39567360,43941888,,15183872,,,,,25837568,9842688,,,,43106304,4546560,,,7045120,,,0,0,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.267,10.533,0.333,37.067,0.333,5.733,5.467,0.4,58.067,7.667,2.733,0,0,0,0.002263736263736264,0.0034589235127478754,0.04125,0.002926436781609195,0.003,0.03570402298850575,0.0053125,0.00038278388278388276,0.007334437086092715,0.0012,0.004452747252747253,0.007379746835443036,0.15250000000000014,0.00460735632183908,0.004600000000000001,0.04852011494252874,0.0090625,0.003853456221198158,0.009506622516556292,0.00424
1732364625,0.4997285980237711,0.9595152904552395,0.1575372562270705,2.658894637456534,0.16039941727179352,3.9933604763491073,0.04112388811106308,1.921265735177233,1.088352088337652,0.5077747735433339,0.10087952536308115,77553664,,,50319360,,,9920512,39567360,43941888,,15183872,,,,,25837568,9842688,,,,43106304,4546560,,,7045120,,,0,0,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.267,10.533,0.333,37.067,0.333,5.733,5.467,0.4,58.067,7.667,3.133,0,0,0,0.002263736263736264,0.0034589235127478754,0.04125,0.002926436781609195,0.003,0.03570402298850575,0.0053125,0.00038278388278388276,0.007334437086092715,0.0005,0.004452747252747253,0.007379746835443036,0.15250000000000014,0.00460735632183908,0.004600000000000001,0.04852011494252874,0.0090625,0.003853456221198158,0.009506622516556292,0.0042000000000000015
1732364626,0.8299968120211042,0.9595152904552395,0.1575372562270705,2.658894637456534,0.16372656750275114,3.9933604763491073,0.04029617089888876,1.9510018413328545,1.2732118369665546,0.5077747735433339,0.10085694996898142,77692928,,,50319360,,,9920512,39567360,43941888,,15183872,,,,,25837568,9940992,,,,43106304,4546560,,,7102464,,,0,0,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.533,0.333,37.067,0.333,5.733,5.467,0.4,58.067,7.667,3.133,0,0,0,0.002291005291005291,0.0034589235127478754,0.04125,0.002926436781609195,0.003,0.03570402298850575,0.0053125,0.00038278388278388276,0.007334437086092715,0.0005,0.004475132275132274,0.007379746835443036,0.15250000000000014,0.00460735632183908,0.004600000000000001,0.04852011494252874,0.0090625,0.003853456221198158,0.009506622516556292,0.0042000000000000015
1732364627,0.8299968120211042,0.9595152904552395,0.1575372562270705,2.658894637456534,0.16705371773370872,3.9933604763491073,0.03946845368671443,1.9510018413328545,1.2732118369665546,0.5077747735433339,0.10085694996898142,77692928,,,50319360,,,9920512,39567360,43941888,,15183872,,,,,25837568,9940992,,,,43106304,4546560,,,7102464,,,0,0,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.533,0.333,37.067,0.333,5.733,5.467,0.4,58.067,7.667,3.133,0,0,0,0.002291005291005291,0.0034589235127478754,0.04125,0.002926436781609195,0.003,0.03570402298850575,0.0053125,0.00038278388278388276,0.007334437086092715,0.0005,0.004475132275132274,0.007379746835443036,0.15250000000000014,0.00460735632183908,0.004600000000000001,0.04852011494252874,0.0090625,0.003853456221198158,0.009506622516556292,0.0042000000000000015
1732364628,0.8299968120211042,0.9595152904552395,0.1575372562270705,2.658894637456534,0.19962901385745702,3.9933604763491073,0.038640736474540104,1.9510018413328545,1.2732118369665546,0.5123212400657262,0.10085694996898142,77692928,,,50319360,,,9920512,39567360,43941888,,15183872,,,,,25837568,9940992,,,,43106304,4546560,,,7102464,,,0,0,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.533,0.333,37.067,0.467,5.733,5.467,0.4,58.067,7.667,3.133,0,0,0,0.002291005291005291,0.0034589235127478754,0.04125,0.002926436781609195,0.003,0.03570402298850575,0.0053125,0.00038278388278388276,0.007334437086092715,0.0005,0.004475132275132274,0.007379746835443036,0.15250000000000014,0.00460735632183908,0.0046,0.04852011494252874,0.0090625,0.003853456221198158,0.009506622516556292,0.0042000000000000015
1732364629,0.8299968120211042,0.9595152904552395,0.1575372562270705,2.658894637456534,0.19962901385745702,3.9933604763491073,0.03781301926236578,1.9510018413328545,1.2732118369665546,0.5123212400657262,0.10085694996898142,77692928,,,50319360,,,9920512,39567360,43941888,,15183872,,,,,25837568,9940992,,,,43106304,4546560,,,7102464,,,0,0,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.4,0.467,33.133,0.467,5.733,5.133,0.4,60.333,8.067,2.933,0,0,0,0.002302564102564102,0.0034547945205479448,0.040625,0.002933283914010378,0.003,0.03587570621468927,0.0053125,0.0003841030195381882,0.007340764331210192,0.0010555555555555555,0.004493333333333334,0.007329268292682927,0.13749999999999993,0.004615122312824314,0.0046,0.04892655367231639,0.0090625,0.003857458563535912,0.009506369426751593,0.004211111111111111
1732364630,0.8299968120211042,0.9595152904552395,0.1575372562270705,2.658894637456534,0.19962901385745702,3.9933604763491073,0.08045159272833438,1.9510018413328545,1.2732118369665546,0.5123212400657262,0.10085694996898142,77692928,,,50319360,,,9920512,39567360,43941888,,15183872,,,,,25620480,9940992,,,,43106304,4546560,,,7102464,,,0,0,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.4,0.467,33.133,0.467,5.733,5.133,0.4,60.333,8.067,2.933,0,0,0,0.002302564102564102,0.0034547945205479448,0.040625,0.002933283914010378,0.003,0.03587570621468927,0.0053125,0.0003841030195381882,0.007340764331210192,0.0010555555555555555,0.004493333333333334,0.007329268292682927,0.13749999999999993,0.004615122312824314,0.0046,0.04892655367231639,0.0090625,0.003857458563535912,0.009506369426751593,0.004211111111111111
1732364631,0.8299968120211042,0.9595152904552395,0.1575372562270705,2.8717149030588107,0.19962901385745702,3.9933604763491073,0.08045159272833438,1.9510018413328545,1.2732118369665546,0.5146227963873321,0.10504245466048086,77692928,,,50319360,,,9920512,39567360,43941888,,15183872,,,,,25620480,9940992,,,,43106304,4546560,,,7102464,,,0,91313.59323196523,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.4,0.467,29.267,0.467,5.733,5.133,0.4,58.6,7.733,2.933,0,0,0,0.002302564102564102,0.0034547945205479448,0.040625,0.002946784922394679,0.003,0.03587570621468927,0.0053125,0.00038247126436781605,0.007287066246056783,0.0010555555555555555,0.004493333333333334,0.007329268292682927,0.13749999999999993,0.004620103473762011,0.0046,0.04892655367231639,0.0090625,0.003848208469055374,0.009495268138801262,0.004211111111111111
1732364632,0.8118850568651392,0.9592070729787474,0.1575372562270705,2.8717149030588107,0.19962901385745702,3.9933604763491073,0.08045159272833438,1.9510018413328545,1.2732118369665546,0.5146227963873321,0.10504245466048086,77692928,,,50319360,,,9920512,39567360,43941888,,15183872,,,,,25620480,9940992,,,,43106304,4546560,,,7102464,,,0,91313.59323196523,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.4,0.467,29.267,0.467,5.733,5.133,0.4,58.6,7.733,2.933,0,0,0,0.002302564102564102,0.0034547945205479448,0.040625,0.002946784922394679,0.003,0.03587570621468927,0.0053125,0.00038247126436781605,0.007287066246056783,0.0010555555555555555,0.004493333333333334,0.007329268292682927,0.13749999999999993,0.004620103473762011,0.0046,0.04892655367231639,0.0090625,0.003848208469055374,0.009495268138801262,0.004211111111111111
1732364633,0.9459926544153874,0.9592070729787474,0.20849583737542976,2.8717149030588107,0.19962901385745702,4.162634131050505,0.08045159272833438,1.9510018413328545,1.2732118369665546,0.5146227963873321,0.10504245466048086,77692928,,,50319360,,,9920512,39567360,43941888,,15183872,,,,,25620480,9940992,,,,43106304,4546560,,,7102464,,,0,91313.59323196523,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.4,0.467,29.267,0.467,5.733,5.133,0.4,58.6,7.733,2.933,0,0,0,0.002302564102564102,0.0034547945205479448,0.040625,0.002946784922394679,0.003,0.03587570621468927,0.0053125,0.00038247126436781605,0.007287066246056783,0.0010555555555555555,0.004493333333333334,0.007329268292682927,0.13749999999999993,0.004620103473762011,0.0046,0.04892655367231639,0.0090625,0.003848208469055374,0.009495268138801262,0.004211111111111111
1732364634,0.9459926544153874,0.9592070729787474,0.20849583737542976,2.8717149030588107,0.19962901385745707,4.162634131050505,0.08045159272833438,1.9510018413328545,1.2732118369665546,0.5146227963873321,0.10504245466048086,77692928,,,50319360,,,9920512,39567360,43941888,,15183872,,,,,25620480,9940992,,,,43106304,4546560,,,7102464,,,0,91313.59323196523,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.4,0.467,29.267,0.467,5.733,5.133,0.4,58.6,7.733,2.933,0,0,0,0.002302564102564102,0.0034547945205479448,0.040625,0.002946784922394679,0.003,0.03587570621468927,0.0053125,0.00038247126436781605,0.007287066246056783,0.0010555555555555555,0.004493333333333334,0.007329268292682927,0.13749999999999993,0.004620103473762011,0.0046,0.04892655367231639,0.0090625,0.003848208469055374,0.009495268138801262,0.004211111111111111
1732364635,0.9459926544153874,0.9592070729787474,0.20849583737542976,2.8717149030588107,0.16694392177608713,4.162634131050505,0.10872457399832094,1.9510018413328545,1.2841301274109147,0.5146227963873321,0.10504245466048086,77692928,,,50319360,,,9920512,39567360,43941888,,15183872,,,,,25620480,9940992,,,,43106304,4546560,,,7102464,,,0,91313.59323196523,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.4,0.467,29.267,0.467,5.733,5.133,0.4,58.6,7.733,2.933,0,0,0,0.002302564102564102,0.0034547945205479448,0.040625,0.002946784922394679,0.003,0.03587570621468927,0.0046,0.00038247126436781605,0.007287066246056783,0.0010555555555555555,0.004493333333333334,0.007329268292682927,0.13749999999999993,0.004620103473762011,0.0046,0.04892655367231639,0.008875,0.003848208469055374,0.009495268138801262,0.004211111111111111
1732364636,0.9459926544153874,0.9592070729787474,0.20849583737542976,2.7776617943160504,0.16361677154512952,4.162634131050505,0.10872457399832094,1.9510018413328545,1.2841301274109147,0.5146227963873321,0.10504245466048086,77692928,,,50319360,,,9920512,39862272,43941888,,15183872,,,,,25620480,9940992,,,,43106304,4546560,,,7102464,,,0,91313.59323196523,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.4,0.467,29.333,0.467,5.733,5.133,0.4,58.667,7.733,2.933,0,0,0,0.002302564102564102,0.003456521739130435,0.04017857142857143,0.0029470588235294116,0.003,0.03587570621468927,0.005,0.00038274971297359357,0.007287066246056783,0.0011578947368421054,0.004493333333333334,0.007337349397590366,0.1225000000000003,0.004619999999999999,0.004600000000000001,0.04892655367231639,0.009,0.0038497835497835506,0.009495268138801262,0.004231578947368421
1732364637,0.9459926544153874,1.034654572399783,0.20849583737542976,2.7776617943160504,0.16028962131417188,4.162634131050505,0.10872457399832094,1.9510018413328545,1.2841301274109147,0.5146227963873321,0.10504245466048086,77692928,,,50343936,,,9920512,39862272,43941888,,15183872,,,,,25620480,9940992,,,,43106304,4546560,,,7102464,,,0,91313.59323196523,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.4,0.467,29.333,0.467,5.733,5.133,0.4,58.667,7.733,2.933,0,0,0,0.002302564102564102,0.003456521739130435,0.04017857142857143,0.0029470588235294116,0.003,0.03587570621468927,0.005,0.00038274971297359357,0.007287066246056783,0.0011578947368421054,0.004493333333333334,0.007337349397590366,0.1225000000000003,0.004619999999999999,0.004600000000000001,0.04892655367231639,0.009,0.0038497835497835506,0.009495268138801262,0.004231578947368421
1732364638,0.9459926544153874,1.034654572399783,0.20849583737542976,2.7776617943160504,0.1569624710832143,4.046905861438014,0.10872457399832094,1.9510018413328545,1.2841301274109147,0.5146227963873321,0.10917291152700963,77692928,,,50343936,,,9920512,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43106304,4546560,,,6680576,,,0,91313.59323196523,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.467,0.467,29.333,0.467,5.733,5.133,0.4,58.667,7.733,2.933,0,0,0,0.002302564102564102,0.003450261780104712,0.04017857142857143,0.0029470588235294116,0.003,0.03587570621468927,0.005,0.00038274971297359357,0.007287066246056783,0.0011578947368421054,0.004493333333333334,0.007279069767441863,0.1225000000000003,0.004619999999999999,0.004600000000000001,0.04892655367231639,0.009,0.0038497835497835506,0.009495268138801262,0.004231578947368421
1732364639,0.9459926544153874,1.034654572399783,0.20849583737542976,2.7776617943160504,0.15363532085225667,4.046905861438014,0.10872457399832094,1.9810765725772685,1.2841301274109147,0.5146227963873322,0.10917291152700963,77692928,,,50343936,,,9920512,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43106304,4546560,,,6680576,,,0,91313.59323196526,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.467,0.467,29.333,0.467,5.467,5.133,0.4,58.667,7.733,2.933,0,0,0,0.002302564102564102,0.003450261780104712,0.04017857142857143,0.0029470588235294116,0.003,0.035784313725490194,0.005,0.00038274971297359357,0.007287066246056783,0.0011578947368421054,0.004493333333333334,0.007279069767441863,0.1225000000000003,0.004619999999999999,0.004600000000000001,0.04917366946778711,0.009,0.0038497835497835506,0.009495268138801262,0.004231578947368421
1732364640,0.8190273014059755,1.034654572399783,0.20849583737542976,2.7776617943160504,0.15030817062129906,4.046905861438014,0.10872457399832094,1.9810765725772685,1.2841301274109147,0.5146227963873322,0.10917291152700963,77692928,,,50343936,,,9920512,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43106304,4546560,,,6680576,,,0,91313.59323196526,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,6.4,10.467,0.467,29.333,0.467,5.467,5.133,0.4,58.667,7.733,2.867,0,0,0,0.002302564102564102,0.003450261780104712,0.04017857142857143,0.0029470588235294116,0.003,0.035784313725490194,0.005,0.00038274971297359357,0.007287066246056783,0.0011298701298701295,0.004493333333333334,0.007279069767441863,0.1225000000000003,0.004619999999999999,0.004600000000000001,0.04917366946778711,0.009,0.0038497835497835506,0.009495268138801262,0.004225974025974026
1732364641,0.8032607571657189,1.034654572399783,0.20849583737542976,2.7776617943160504,0.14698102039034142,4.046905861438014,0.10872457399832094,1.9810765725772685,1.081498891461607,0.5146227963873322,0.10917291152700963,77692928,,,50343936,,,9920512,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43106304,4546560,,,6680576,,,0,91313.59323196526,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,5.933,10.467,0.467,29.333,0.467,5.467,5.133,0.4,58.667,7.733,2.867,0,0,0,0.0022061855670103096,0.003450261780104712,0.04017857142857143,0.0029470588235294116,0.003,0.035784313725490194,0.005,0.00038274971297359357,0.007287066246056783,0.0011298701298701295,0.004490721649484536,0.007279069767441863,0.1225000000000003,0.004619999999999999,0.004600000000000001,0.04917366946778711,0.009,0.0038497835497835506,0.009495268138801262,0.004225974025974026
1732364642,0.7874942129254625,1.034654572399783,0.20849583737542976,2.7776617943160504,0.14365387015938383,4.046905861438014,0.10872457399832094,1.9810765725772685,1.1032346499823065,0.5146227963873322,0.10917291152700963,77692928,,,50343936,,,9920512,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43106304,4546560,,,6680576,,,0,91313.59323196526,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,5.933,10.467,0.467,29.333,0.467,5.467,5.133,0.4,58.667,7.733,2.867,0,0,0,0.0022061855670103096,0.003450261780104712,0.04017857142857143,0.0029470588235294116,0.003,0.035784313725490194,0.005,0.00038274971297359357,0.007287066246056783,0.0011298701298701295,0.004490721649484536,0.007279069767441863,0.1225000000000003,0.004619999999999999,0.004600000000000001,0.04917366946778711,0.009,0.0038497835497835506,0.009495268138801262,0.004225974025974026
1732364643,0.771727668685206,1.034654572399783,0.17286476750062454,2.7776617943160504,0.14032671992842619,4.046905861438014,0.10872457399832094,1.9810765725772685,1.1249704085030061,0.5146227963873322,0.10917291152700963,77692928,,,50343936,,,9920512,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43106304,4546560,,,6680576,,,0,91313.59323196526,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,5.933,10.467,0.467,29.333,0.267,5.467,5.133,0.4,58.667,7.733,2.867,0,0,0,0.0022061855670103096,0.003450261780104712,0.04017857142857143,0.0029470588235294116,0.003,0.035784313725490194,0.005,0.00038274971297359357,0.007287066246056783,0.0011298701298701295,0.004490721649484536,0.007279069767441863,0.1225000000000003,0.004619999999999999,0.0046,0.04917366946778711,0.009,0.0038497835497835506,0.009495268138801262,0.004225974025974026
1732364644,0.7559611244449496,1.034654572399783,0.16938983687770073,2.7776617943160504,0.13699956969746857,4.046905861438014,0.10872457399832094,1.9810765725772685,1.3041455112419726,0.5146227963873322,0.10917291152700963,77692928,,,50343936,,,9920512,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43106304,4546560,,,6680576,,,0,91313.59323196526,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,5.933,10.733,0.267,28.933,0.267,5.467,5.267,0.4,58.267,7.8,3.133,0,0,0,0.002226130653266331,0.003467191601049869,0.03916666666666667,0.00294772218073189,0.003,0.035694050991501414,0.005,0.000376131221719457,0.007287066246056783,0.0004895833333333333,0.004509547738693467,0.007359550561797754,0.0650000000000002,0.004623002240477968,0.0046,0.04929178470254957,0.009,0.0038103254769921444,0.009495268138801262,0.004182608695652174
1732364645,0.7401945802046932,1.034654572399783,0.1659149062547769,2.7776617943160504,0.13875220001076405,4.046905861438014,0.07775037317739351,1.9466415782541915,1.3041455112419726,0.5146227963873322,0.10917291152700963,77692928,,,50343936,,,9920512,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43106304,4546560,,,6680576,,,0,91313.59323196526,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,5.933,10.733,0.267,28.933,0.267,5.467,5.267,0.4,58.267,7.8,3.133,0,0,0,0.002226130653266331,0.003467191601049869,0.03916666666666667,0.00294772218073189,0.003,0.035694050991501414,0.005,0.000376131221719457,0.007287066246056783,0.0004895833333333333,0.004509547738693467,0.007359550561797754,0.0650000000000002,0.004623002240477968,0.0046,0.04929178470254957,0.009,0.0038103254769921444,0.009495268138801262,0.004182608695652174
1732364646,0.7244280359644367,1.034654572399783,0.16243997563185306,2.7776617943160504,0.1353239342530796,4.046905861438014,0.07775037317739351,1.9466415782541915,1.3041455112419726,0.5146227963873322,0.10917291152700963,77692928,,,50343936,,,9920512,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43106304,4546560,,,6680576,,,0,91313.59323196526,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,5.933,10.733,0.267,28.067,0.267,5.467,5.267,0.4,56.4,7.533,3.133,0,0,0,0.002226130653266331,0.003467191601049869,0.03916666666666667,0.0029433258762117825,0.003,0.035694050991501414,0.005,0.0003747882552230378,0.007244408945686901,0.0004895833333333333,0.004509547738693467,0.007359550561797754,0.0650000000000002,0.004622073079791201,0.0046,0.04929178470254957,0.009,0.00380181200453001,0.009487220447284346,0.004182608695652174
1732364647,1.2570168670334407,1.034654572399783,0.15896504500892925,2.2346684723574617,0.19497940691927484,4.046905861438014,0.07775037317739351,1.9466415782541915,1.3041455112419726,0.24096987666666494,0.10917291152700963,77807616,,,50343936,,,9920512,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43106304,4546560,,,6680576,,,0,133120,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,5.933,10.733,0.267,28.067,0.267,5.467,5.267,0.4,56.4,7.533,3.133,0,0,0,0.002226130653266331,0.003467191601049869,0.03916666666666667,0.0029433258762117825,0.003,0.035694050991501414,0.005,0.0003747882552230378,0.007244408945686901,0.0004895833333333333,0.004509547738693467,0.007359550561797754,0.0650000000000002,0.004622073079791201,0.0046,0.04929178470254957,0.009,0.00380181200453001,0.009487220447284346,0.004182608695652174
1732364648,1.2570168670334407,1.034654572399783,0.1554901143860054,2.2804571059194134,0.19497940691927484,4.046905861438014,0.07775037317739351,1.9466415782541915,1.2899364972994614,0.24096987666666494,0.10917291152700963,77807616,,,50343936,,,9920512,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43089920,4546560,,,6680576,,,0,133120,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,5.933,10.733,0.267,28.067,0.267,5.467,5.267,0.4,56.4,7.533,3.133,0,0,0,0.002226130653266331,0.003467191601049869,0.03916666666666667,0.0029433258762117825,0.003,0.035694050991501414,0.005,0.0003747882552230378,0.007244408945686901,0.0004895833333333333,0.004509547738693467,0.007359550561797754,0.0650000000000002,0.004622073079791201,0.0046,0.04929178470254957,0.009,0.00380181200453001,0.009487220447284346,0.004182608695652174
1732364649,1.2570168670334407,0.8871685655546978,0.15201518376308157,2.3262457394813643,0.19497940691927484,3.9354368321377247,0.07775037317739351,1.9466415782541915,1.2899364972994614,0.24096987666666494,0.10917291152700963,77807616,,,50343936,,,9920512,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43089920,4546560,,,6680576,,,0,133120,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,5.933,10.733,0.267,28.067,0.267,5.467,5.267,0.4,56.4,7.533,3.133,0,0,0,0.002226130653266331,0.003467191601049869,0.03916666666666667,0.0029433258762117825,0.003,0.035694050991501414,0.005,0.0003747882552230378,0.007244408945686901,0.0004895833333333333,0.004509547738693467,0.007359550561797754,0.0650000000000002,0.004622073079791201,0.0046,0.04929178470254957,0.009,0.00380181200453001,0.009487220447284346,0.004182608695652174
1732364650,1.2570168670334407,0.9050586354388419,0.18126082861249668,2.747318013717067,0.19497940691927484,3.9354368321377247,0.07775037317739351,1.9466415782541915,1.2899364972994614,0.24096987666666494,0.10917291152700963,77807616,,,50343936,,,9924608,39862272,43941888,,15069184,,,,,25620480,9940992,,,,43089920,4546560,,,6680576,,,0,133120,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,5.933,10.733,0.267,28.067,0.267,5.467,5.267,0.267,56.4,7.533,3.133,0,0,0,0.002226130653266331,0.003467191601049869,0.03916666666666667,0.0029433258762117825,0.003,0.035694050991501414,0.006,0.0003747882552230378,0.007244408945686901,0.0004895833333333333,0.004509547738693467,0.007359550561797754,0.0650000000000002,0.004622073079791201,0.0046,0.04929178470254957,0.0092,0.00380181200453001,0.009487220447284346,0.004182608695652174
1732364651,1.257016867033441,1.0734041930486362,0.14324532588200498,2.747318013717067,0.19497940691927484,3.9867865936901627,0.07775037317739351,1.9400616551089191,1.2899364972994614,0.3644096882848528,0.08954244957296563,77807616,,,50343936,,,9924608,39862272,43941888,,15110144,,,,,25620480,9940992,,,,43089920,4677632,,,6680576,,,0,84319.56485751449,3,,,4,,,9,4,3,,15,,,,,3,4,,,,4,4,,,2,,,5.933,10.467,0.133,27.667,0.133,5.467,5.267,0.133,56.133,7.533,2.867,0,0,0,0.002226130653266331,0.003468085106382979,0.03846153846153846,0.002941220798794273,0.003,0.035694050991501414,0.005357142857142858,0.0003739388794567062,0.007244408945686901,0.00046874999999999993,0.004509547738693467,0.007363636363636365,0.049230769230769224,0.004619593067068576,0.0046,0.04929178470254957,0.009071428571428572,0.0037963428571428566,0.009487220447284346,0.0041428571428571434
